record_type,user_id,name,review_count,average_stars,registered_on,fans_count,elite_years_count
user,mHwRwciRZeHoqGXoNuPc-w,"Bryan",4,4.25,2012-05,0,0
user,ODf5kPUPp0LBEBEjXqecXQ,"Chris",55,3.95,2010-01,0,0
user,deEquBkBmE6cObK9CgSGWA,"Helen",3,3.0,2014-04,0,0
user,QW9d8MfYN1r9WF_fmI3HWA,"Ali",1,5.0,2011-11,0,0
user,8iKVYz5Mwncs44S9_LBa2A,"Anya",1,5.0,2014-05,0,0
user,pTtFHmnYDGVVrmH7rP7r0Q,"Ana",12,3.83,2014-05,0,0
user,JamU8W3AjMIqoQIkFsHaXw,"Augusta",365,3.85,2007-05,117,5
user,bG4VxPxqaE-tfKvbLTCSMQ,"Mandi",5,4.2,2012-11,0,0
user,9jtaIeef4VhZ_fCYS_BaUw,"Matt",123,3.45,2013-06,3,2
user,6lJK2VDBJWY2JSLOf7JRiQ,"Mindy",2,2.5,2008-07,0,0
user,53Nh-_bsrQFUtj_pkFxu9g,"Suzanne",13,3.0,2011-07,0,0
user,xHiQPmx3eEHaVeFcQrBlKA,"Joe",13,4.42,2009-01,0,0
user,wJv-7qPE2Knmy9OZDCpmEA,"Chantelle",39,3.82,2010-10,2,0
user,tTJarqYPmLDbt_7-ja2EtA,"Justin",19,3.42,2010-04,1,0
user,uHXHLP7XIpfxTl8-la868Q,"Susan",5,4.8,2009-07,1,0
user,RANSkwzLiyFwz4xJ-tmU3A,"Esteban",17,3.53,2010-12,0,0
user,2AIP56i63nzvkj006B9Wmg,"Bill",1,5.0,2012-08,0,0
user,tLoLvw0giZLCdHSSz5Zu-A,"Billy",10,2.73,2009-12,1,0
user,Z2ZKR6jLDLHR60GwAFry8w,"Allison",30,4.17,2012-05,0,0
user,dYhtLLXtaGDQKgzey7VY1g,"Liz",22,4.33,2014-01,0,0
user,j5uRNSlvhVKSy6Iga1CVSw,"Edris",39,3.05,2010-01,0,0
user,21lhwr-4f95y8NDFm5vBDg,"Jake",9,3.78,2014-09,0,0
user,zyW5nErbADh-8OoyoFy5jg,"Brett",1,1.0,2013-02,0,0
user,05yZc01u3d7GyurZ0qBKJg,"B",10,4.0,2010-06,4,0
user,o5mxnZ_LWFbDsDE4YxipVw,"Kasey",1,1.0,2013-10,0,0
user,1A78d0ayK05AF8tcZnbIQw,"Megan",35,3.58,2014-05,1,0
user,yCBqAHP6CXumZKzoqlB_tg,"selena",7,3.14,2009-02,1,0
user,6Cx9_0dfUBuK3HZfJa29jA,"Way",36,3.97,2009-07,0,0
user,5s3j-PPHi6iy9LnW8A6Jjw,"Cheryll",7,4.29,2011-10,2,0
user,CtMk0-Z_rWVFlN_EzwyKFQ,"Lynnette",1,3.0,2011-11,0,0
user,xWe7ADKXF55oVvUoXRIFGg,"Katrina",199,3.63,2010-07,12,4
user,7BvPtffFEit0zCj2_yHorw,"Lani",11,4.27,2009-01,1,0
user,TntSwwgTKK04JO7N46TBuQ,"Justin",1,5.0,2013-09,0,0
user,v7xzInYE_eqwpHWPGak35w,"Darlene",1,5.0,2013-08,0,0
user,1IOF3R1i48T2AnSnH99DFQ,"Anna",10,4.4,2011-03,0,0
user,0e4JVY8yYrf1hC2yx6FZjA,"Cookie",25,4.0,2010-10,0,0
user,2GGXVEPDhoRuAlQQ8Zj4Kg,"Kristine",9,4.44,2012-10,0,0
user,eu0cmJAVy8QZc3RMzbwgaQ,"Esther",4,2.75,2013-08,0,0
user,qSlaxrMbcC4MgT3bZACnYg,"Chuck",25,2.8,2011-12,0,0
user,1fwdpYFTXQINb2t5BbFtzA,"Dararith",73,3.71,2009-04,0,2
user,ar26BXwg2Eo4Ib9_CvOVNw,"Sandy",48,3.43,2010-08,1,0
user,FtaJ3P-Vjp7N2BVPLu57bQ,"Gary",2,2.0,2014-01,0,0
user,rgGU72rknH_RzaaXVjU0wg,"Nicole",1,4.0,2010-08,0,0
user,mohTGsv1j1hLU5Hej52VSw,"Travis",3,5.0,2009-06,0,0
user,cZEOAzPRkBVktWYQApSc_w,"Stephani",8,4.0,2009-10,0,0
user,Sf9fMcV0S6WDeQQRHHUPlg,"Leslie",2,1.0,2014-05,0,0
user,7HCnQeaW_5_CUQ9Luav-1A,"David",4,3.67,2013-09,0,0
user,cBeLrUqfw0ihVIvUeY6ZmQ,"Christian",1,1.0,2012-10,0,0
user,6yrTEqRO4IxbzqdRPhSoDQ,"Mandy",7,5.0,2012-06,0,0
user,dqpoQ_np96l32c4v8ulouA,"Kathleen",1,5.0,2011-04,0,0
user,gBCjKpC_nCDSBoz-HuT-LQ,"Linda",26,3.88,2009-06,0,0
user,oeQp7Uye2Bj94x1IXhrCag,"Frank",9,4.78,2011-10,0,0
user,Cv4kheHqA8km5JTjRRTwBA,"Georgia",7,4.33,2014-02,0,0
user,Foo5kSZdclHJ7J6maLBEkA,"Gary",6,4.0,2014-10,0,0
user,NklHKDawzAUwdEdean56NQ,"Lauren",1,5.0,2013-01,1,0
user,kCxed4GfVRq763FofxiGxQ,"I",10,3.64,2011-03,0,0
user,NMKmctXT_3wSEQsyTqd8vw,"Madee",13,4.08,2014-05,0,0
user,-uky1hWJFLcGzOK6YxGjPw,"Rachael",29,3.96,2010-12,0,0
user,Rrcb48BlT4UdEGdCzFtjBA,"Art",8,3.86,2011-10,0,0
user,LoVWSBvhr6ow0zMwHhUkvA,"Stefanie",34,4.82,2011-02,0,0
user,KVq9WFXLrZdLDUmQkCkduw,"Nina",2,3.5,2013-09,0,0
user,X6Rrj2gRSBx5Gh_DLVBpJw,"Aida",41,3.76,2011-10,1,0
user,s77_PBGGNKklQFbvnEtzPg,"Victor",7,4.14,2010-10,0,0
user,lzK0RkOoiJ3Gkcahw4SITQ,"Kris",45,4.47,2010-01,2,1
user,JsreB4NnUWXZrle3gL56vw,"M",10,3.43,2010-03,0,0
user,Q5ZUcpW8KXoC2G_GnyiRDA,"Raelynn",33,3.8,2011-02,2,0
user,HC0OQodwaovyk7PVlURdUw,"Marjorie",22,3.86,2011-04,1,0
user,fOjY_o_DBbYiRpry3g0SUA,"Michelle",1,5.0,2014-02,0,0
user,9zlwzi6s2nm-q2fy7hNmtA,"Claudia",122,3.98,2010-01,16,1
user,v4kbAHiAhp59RbAmcCwyFw,"Anarae",4,4.0,2013-07,0,0
user,yhbT4Ea9m2G4gr__hJsm3A,"Marybeth",4,5.0,2012-12,0,0
user,cCPUk4vS1kyclqh8lPg-Hg,"Souphaphone",1,5.0,2014-06,0,0
user,CFg07LH-w4KZY3Nnrkn6Aw,"C",2,3.67,2014-01,0,0
user,OUzZNwT2gFNbGw6S1PFraQ,"Alberto",1,1.0,2013-11,0,0
user,lH3g0tNoTgmQr8uySaMzhg,"Sarah",66,4.18,2013-05,1,1
user,_7f6c4GyyXtTsCz6FwmCAA,"Nani",1,5.0,2014-05,0,0
user,N6Nf9n59trUdu3H_P5_k5w,"Edgar",12,3.67,2010-08,0,0
user,IN1N5qppqBiRt_XGV9bMFw,"Von",33,3.31,2007-05,1,0
user,e-tEKhqFz0o0IB5r6C-OsA,"Christine",59,3.69,2011-04,5,0
user,6oZWcj9XM9xLxxCog76nBw,"blair",335,3.98,2006-04,33,3
user,zPIbkC9yZJNCyWXBReSqQA,"Jordan",6,3.5,2014-06,0,0
user,AYKwuyyF76zToQgqO80s3w,"eric",51,4.04,2007-07,0,0
user,yTAOBwi29nTPnhu9wH75Cw,"Robin",316,3.87,2007-01,32,5
user,vi4rd_PpNXKu3wG49x8e-A,"Carlos",2,5.0,2012-07,0,0
user,x-FjdCnxODrbeWnQ1IhZuw,"Anna",7,3.0,2011-11,0,0
user,ftcyFUVWum5obvkY8DnfIw,"Tom",10,4.0,2013-02,0,0
user,xjAzllGJZZEJuUzCxhYwLQ,"Kathryn",29,4.24,2007-03,0,0
user,uDK9SROpCBz27AoY5RS1TA,"Raya",4,4.0,2012-08,0,0
user,f_reZSp9yPkzMQL5Vz0yrA,"Asianpersuasian",24,4.48,2011-03,1,0
user,MtlfJkACF_DuHjCJ7-EFag,"Erica",12,3.08,2011-03,3,0
user,QZhAraNxstvzh7TQ_Y4TFA,"Alta",11,4.36,2012-08,0,0
user,ZBJB6BJ-VjIyQ7yNmbP33g,"Fabiola",23,3.61,2011-07,3,0
user,0I3pf4q93LtmtBPFYI27Vw,"Jaison",30,4.35,2011-12,0,0
user,VhLSDRugSKC1qnovy9V96g,"Mark",4,3.5,2009-05,1,0
user,MGZuijvUl8z58bPJo3USxg,"Jackie",2,2.0,2014-02,0,0
user,d2gw27oviptdRWv5x9OPCQ,"Christopher",7,2.88,2011-02,1,0
user,xX3MsHLR-8vpnBSUd04Cyg,"Mike",3,3.67,2013-09,0,0
user,no2MHgNtYgwyOpT5GkxHbg,"sabrina",7,3.57,2009-05,1,0
user,Yv88jeX0Rse53yHCQJ-nnA,"Jeff",7,2.14,2013-04,0,0
user,xoeDPWM2khcwMPfDoFzmKg,"Karin",15,4.0,2011-08,0,0
user,efVh1NJGEu8kbkUSc1XXGQ,"April",5,3.6,2013-12,0,0
user,C3SXTtxCtSvcJuBtV4TDdw,"Sofia",7,3.83,2011-02,0,0
user,MK8s7FcavKCTcZ0S1Ij-Jg,"John",4,4.0,2011-06,0,0
user,8XBeBZylVt4bSowFN7y2Yw,"Chealse",4,5.0,2014-01,0,0
user,Y6jSARaiV8Y_aeu3y6a7Ig,"Brent",3,3.33,2011-06,0,0
user,x3KNb96klf8SPxo7ByaYHw,"Georgia",2,3.5,2012-08,0,0
user,fBtQHdwikEXkrKW6f35c0A,"Kristele",1,5.0,2014-05,0,0
user,3wlBpEruoAVEKTFwEhwsrg,"anjou",268,3.96,2006-08,15,2
user,ZOoqZG3lhh5RsbCPAXohhQ,"Martha",5,4.0,2014-07,0,0
user,VMkf8JtKqL9bvowLYgAeEg,"Ulysses",3,3.0,2012-05,0,0
user,GWBiCzpLzvSIIH91-DrrTA,"Koko",33,2.86,2011-07,1,0
user,fwkUglaLHthAFC-qJbyMOQ,"Tim",216,3.85,2007-01,17,5
user,Ss4kaMfCtLWi1sSnxDHFgg,"justin",189,3.34,2008-09,4,4
user,UJS9Pb7R4ibbKK6c6h0Y4w,"Tariq",5,5.0,2009-09,0,0
user,NthDMH3auNiwspePzWotjw,"Anira",2,3.5,2013-08,0,0
user,rcYa_SniyeoMht9gPxpCEw,"Speedy",4,3.25,2012-03,0,0
user,UlVURO0l9zgh-OWl22t_Rg,"Chris",2,4.5,2010-07,0,0
user,JQnuYazKd3ifuCWC-3mzlA,"Joanne",8,4.12,2010-09,0,0
user,7Z0mpzgWczSSNajTRJRDrg,"David",5,4.8,2014-12,0,0
user,zlH350tt9rRDZdWP4Y6y3g,"Ania",20,4.5,2005-07,7,0
user,6DeMryh-dbKGXzPoZVV3cA,"john",13,3.42,2009-08,1,0
user,baErmCIMUgcHmJbK32BDJg,"Ida Iselin",85,3.73,2013-10,5,2
user,cNSwKy1nkF47-HAjhUX1Eg,"Anthony",48,3.29,2012-06,0,0
user,ah472zgmSC33_nP9I3-9qg,"Lauren",1,5.0,2013-05,0,0
user,s4GO7HvfxUaY1DwHEGKA0Q,"Jenny",21,4.05,2005-06,1,0
user,ArUFRjB92QUNW4cFvTqSNA,"Dr Contomitros",1,5.0,2013-05,0,0
user,DNtHBgQyvZ10Y3S6QilVIQ,"Don",10,3.56,2012-08,0,0
user,0QRMrm_bqzkfR6XRoUdWGA,"David",3,2.33,2014-01,0,0
user,Z_qjps00c_A9zH80IZC35A,"James",120,2.86,2012-02,1,2
user,-mgdHc-RxfAvC5swjBMmhQ,"Mc",85,3.94,2010-02,7,0
user,Ynlg9cR5YqTRqGC-mjcnmg,"Todd",3,3.33,2010-05,0,0
user,SI6a1gjmWFK1vD0irpN9MQ,"Brittney",1,5.0,2012-12,0,0
user,6SWiSfBitzbkb3lkx8iF3g,"Michelle",1,1.0,2014-08,0,0
user,-7Vk5GBAAn8lFLMk7Yw8dw,"Christina",2,4.5,2014-08,1,0
user,LHumHJvQGETuVdAS3jnyeg,"Logan",11,4.18,2009-10,0,0
user,LsRf1S2bC4tDWsk6UC_PxA,"Chad",226,3.35,2010-09,9,5
user,AIPpsZHfYkF6hJTLNrAHeg,"David",1,4.0,2014-07,0,0
user,RseR73iveWz4NBckY94_Tw,"Kathy",1,5.0,2013-09,0,0
user,gmBQ3hkONKfD5V4j-ssB-A,"Siqi",1,5.0,2014-07,0,0
user,vZ6lRJ5Lo2MhjPDcUzzF5w,"William",4,2.2,2014-06,0,0
user,0yaBGcFEPg7qHJqSCXac6A,"John",41,3.26,2009-06,0,0
user,J2zF1wMGnjgracd1jj_d_g,"chieu",16,3.41,2009-06,3,0
user,avsgr9yUhGLim_2K3n8wnw,"Lala",19,3.37,2012-06,0,0
user,OBYnJ1CRoyQ8CM7hJWQikQ,"Union",1,1.0,2013-03,0,0
user,lZWC-HM_KZjFwRLQbWQgFg,"Ronson",10,3.9,2011-03,0,0
user,79hnVndtbOZrflEIQVnYjQ,"Kevin",150,3.65,2010-12,5,3
user,oS917j65ULPe9Zt0S3xRpg,"Amanda",3,1.0,2014-05,0,0
user,ujrHP0XuFd6Lq_HsV-0DYg,"May",164,3.29,2012-07,18,2
user,eQpvobdBWh63pYPHjc41Xg,"Greg",1,5.0,2012-12,0,0
user,tnGcCddb1VwhCMi-H64dMQ,"Action",9,3.33,2013-06,0,0
user,QFKgGEIu7UfHSoPQxNqx7g,"Brian",1,4.0,2011-07,0,0
user,amntG45rOi2AdRyy8Csvgw,"Amy",469,3.87,2007-03,21,8
user,m5Za7GZeK30V4XkpE4WvWg,"Gi",47,3.81,2010-05,1,0
user,UASsfed9ssm7IOWfAB7Spw,"Mary",1,5.0,2015-01,0,0
user,v2xwIR6vm5J3aRCo6DapKQ,"mike",4,4.0,2011-05,0,0
user,LA0A0S6Rscl0nJo2un0hoA,"Robert",2,4.5,2011-12,0,0
user,YG6TzDrX0MS1BR7zeK-IzQ,"Wynnie Lulu",3,1.0,2011-05,1,0
user,APWcUORdTeH6aFviCsBuOw,"Shanta",4,4.0,2012-11,0,0
user,p40rGnww5E1F3vDmoVxHfQ,"Erica",1,5.0,2013-03,0,0
user,COXKrbC3qv4A5-Paqa6K-w,"Kerry",36,4.59,2008-05,2,0
user,ql1cU2NCPvoZvMi0xa-I4w,"Andrea",37,3.97,2010-08,0,0
user,Ao700NbpADyqj80B1NR15A,"Aileen",9,3.22,2011-12,1,0
user,lm-xW7-8_cxZ5Cr6N1a5Aw,"Charles",2,2.0,2013-05,0,0
user,2A5bZeAhDGXe82U8sNOH3w,"Lianna",4,4.67,2013-03,0,0
user,0KQr7T0FrT_PozYjhUbxRQ,"Allan",8,4.33,2009-02,0,0
user,J8Tq6PtdfJV21if4TExV-A,"Connie",2,5.0,2014-03,0,0
user,gZC3sBEhNV5S2RBZ_lgSCQ,"Car",5,2.0,2008-03,0,0
user,zveR4XKoI2V5okX-VKiwfw,"Daniel",9,4.11,2012-10,0,0
user,TIGgVB9lAYSUN56AxQ268Q,"Jill",8,2.86,2010-04,0,0
user,yN9TIz9HkYoat-VIMlEQ4w,"Mahdis",10,4.5,2013-03,0,0
user,xg4WGFYazXUyQozQOb7oqA,"Hannah",13,3.64,2007-06,1,0
user,6EzwcvM0wXj7YC_veA3a8Q,"Ashley",9,3.89,2012-10,0,0
user,_2Aj4PaaCqfEtRMHC4ipgQ,"Kristy",1,5.0,2014-10,0,0
user,Lx8HsuKahjELb-UZHGagZA,"Martin",173,3.39,2009-05,13,5
user,4kU_YfvAjM2ClOBtvPX5fw,"stephanie",15,4.47,2009-07,1,0
user,zPKsIiNLwXOFTHGcMrUksQ,"Mark",1,5.0,2009-11,0,0
user,rGdvg_rkX3nwxgYy5wCmlQ,"Ellie",2,3.0,2013-03,0,0
user,GV7sQGsWjyM9KdhVg4gwQg,"Tina",104,3.53,2012-09,3,2
user,OF6IXrCQJtLB7wFg4nmO4w,"Jordan",2,5.0,2011-10,0,0
user,0_7Rpo7-I9Px_ZcsCwZjgA,"Christy",5,1.0,2011-07,0,0
user,S3bvMOL50vgS_8-TtlGi4w,"Dante",64,3.96,2009-11,12,3
user,i1d5jM6l-8EOuAJNxAhrGQ,"Misty",2,5.0,2013-02,1,0
user,u5-JmbJ3kqkKb5DMFE2Q_g,"Jim",18,3.83,2014-04,0,0
user,Kr43vxCprsyT5XAYepc0Ww,"Kevin",5,3.6,2010-12,0,0
user,twp3EyQ7VG6NFfsrBC6emg,"Erin",1,1.0,2014-08,0,0
user,kgddpku-2jbPH4CNwS_0bw,"Chris",18,3.28,2013-06,0,0
user,fsLve5cgM0XZmoNUGj_oXg,"Charlotte",17,3.17,2012-11,0,0
user,PsX0nm4JqHMhp6TVv6o2RQ,"Sheryl",5,2.6,2009-04,0,0
user,uQhFPUYfoljQykVEycgYBA,"M",33,4.21,2013-10,0,0
user,aUkgCOSMkbGqLPnnekiEXg,"Rachel",7,3.86,2012-06,0,0
user,NsMxRccA8DU37dPgSKh5dQ,"Argenis",8,3.5,2012-01,0,0
user,bCFE59yzqqclfSY58g3XVw,"Kellie",9,3.56,2013-02,0,0
user,_z7-HUjAjgKcVlacwCLslw,"Debbie",2,4.5,2012-05,0,0
user,ornSEenWPxSN3RpMAtv1qQ,"Jerry",29,3.46,2013-04,0,0
user,kRMZ5hV-3OVkxdSh6YNw0A,"George",8,4.62,2012-04,0,0
user,3yngQfBdRDZr_4ICu8JhpQ,"Brandi",2,1.0,2013-03,0,0
user,SdHQu9O5eFzA4qL2CoO8Ug,"Mark",4,3.0,2009-09,0,0
user,fu8t5Bkw3zid4toFF3jeow,"Kyrsten",25,3.67,2011-04,1,0
user,1_Yg0xc06nSFtoeDiJnbeQ,"David",32,4.42,2008-11,69,0
user,QFd3dM160KRCN2q1Sx892A,"Brandy",10,3.75,2010-04,0,0
user,Nn6Oti6_AkNlp8QE4Ajh4w,"Melissa",1,5.0,2014-04,0,0
user,72Nu98nmqhx4AleeCULAhQ,"Will",1,1.0,2013-12,0,0
user,JTd_HLrtLDg7YSjLq_8I_A,"T",17,3.62,2012-03,1,0
user,Ge7fwK4qEb0sU8r2tVPNow,"Jillian",171,3.64,2011-10,10,3
user,yhq64lG3ZrW5A3y584ugBQ,"Jennifer",4,2.5,2011-06,0,0
user,k4z_RuJheQhW1WNqDUjeyA,"Ash",28,4.04,2009-08,4,0
user,lVomYoc1M3-4-qawV_gsKw,"Ashley",7,4.29,2008-06,0,0
user,4NV24EAA0il9Oo0tCei2Pw,"Yonah",37,4.22,2009-08,2,0
user,QingwvIzgABqUwe2QcGWkg,"Tuan",1,5.0,2010-01,0,0
user,Oq4nQQHW6TusvvLu_T8TRw,"Jessica",15,3.6,2013-08,0,0
user,X0TSw_eP-MRg-gXEeDcGEA,"Mary Ann",532,3.9,2010-04,10,6
user,18CKAfiQPd3NmLsrzmzidA,"Morgan",48,3.84,2010-04,1,0
user,PTnb46yBHFouEj2_EiBdCw,"Lou",5,4.17,2013-02,0,0
user,o_Aolk93YL0348RybJ0V2Q,"Mike",1,4.0,2014-02,0,0
user,_2MNvLg2TCDMMl6LuNCRGw,"Heather",5,4.75,2012-02,0,0
user,sbeYtm0csuXHlWLbg6OoOw,"TT",13,2.4,2011-06,0,0
user,ZtDtNfK7heI_ZlTq9B89wg,"Nicolas",125,3.38,2009-07,3,0
user,hG1HOZeW6dKSVxusx3osLQ,"Eric",1,5.0,2014-06,0,0
user,6JdWn7D6_xpfEA682gCneg,"Jennifer",26,3.96,2009-03,1,0
user,qHC0ZQ2Y75IEJ7SvadAV-w,"Nick",2,2.0,2014-06,0,0
user,p9w5Ove0AFAmtu4qr5LdzQ,"William",2,5.0,2013-07,0,0
user,HAopoBYfmCuzsBG3XqLHag,"Jr",4,5.0,2012-12,0,0
user,6KLOAlDcBM3MqGOb7yqxhg,"Ashley",4,3.75,2013-09,0,0
user,F8DOotslivqBa_5m3Hh4LA,"MontyPython",9,3.56,2009-05,0,0
user,6eM3mdkZ_-mqlX78kgNikQ,"Kit",21,3.52,2013-01,1,0
user,vggJ7DwnlNaPlW-heDkhSA,"Chuck",2,5.0,2011-12,0,0
user,muc4fL7qhlFyspKSDFqfjg,"Reynaldo",6,4.67,2012-12,0,0
user,HEYF9H5gzSRxu0-GNKR2mA,"Sonia",42,2.72,2008-06,0,0
user,geAY6RGyvkjUm6Les9EpEA,"Brian",41,3.73,2009-01,2,1
user,NTQkWYICzFE2OrJLvDIKGg,"Jennie",6,4.67,2012-02,0,0
user,57fk1zXdUYRta36G3m9l-g,"Diane",1,5.0,2011-07,0,0
user,T170ePvgfMPQkAPi89Q_Ow,"Yosh",31,3.76,2011-03,0,0
user,BlGxu7eqowvbR_bwnLHPwQ,"Jose",31,4.0,2013-01,1,0
user,PEt3NpdsXjDA8KnqD7SKPA,"Rachelle",13,3.85,2011-03,1,0
user,89RbmkybFR13j-WeJ0wsNA,"Jens",8,4.25,2013-10,0,0
user,4JzEQTsZSBvoqRSWlS54Zw,"Jan",7,5.0,2010-12,0,0
user,SLzoc5fxoGElEB2K_SNj-w,"Richard",14,4.07,2009-06,0,0
user,PcUA-iVjwAM70KsPNMY8Dw,"Kimberly",49,3.72,2013-10,0,0
user,9aI_smqwfDH24XMOsyW1qg,"Devin",2,3.0,2014-10,0,0
user,c2lwWFaT_O4ZIGxGL7HeYQ,"Lauren",2,1.5,2012-11,0,0
user,pKMZ8ZoPYPq3NrtQVEQ5yw,"Chris",27,4.04,2008-08,0,0
user,piwmE0-JJIweiHLBaGf3VA,"'Nette",20,4.25,2008-04,0,0
user,R3OrJF4kNmXhMwcIon9fiw,"Paula",6,4.0,2010-03,0,0
user,IEv91S4ivT_JG2Jq_5O-Og,"Barbara",1,5.0,2013-12,0,0
user,IvBXSiwg1hpS11J6zxu4sg,"GiGi",18,3.94,2007-07,0,0
user,FEW7n_iRda_fVHY64BYA0A,"cassy",24,1.88,2010-12,0,0
user,QMVXWe5L5N2idLs81g9dQA,"Michael",3,3.0,2011-08,0,0
user,B3Q39PgXFE-yHukkBSWSWA,"Mariana",4,3.0,2011-06,0,0
user,rxjbwRex8dg89nHnrKYWGQ,"Mike",22,2.55,2009-11,0,0
user,jf3X2H1FYoOD-7MyC57evA,"Jae",5,4.0,2011-10,0,0
user,k60YYxJ44VvCzTg0y6blJQ,"Michael",25,4.44,2010-01,1,0
user,SQnpz3useHf49c8AH3Dxtw,"Eric",26,4.23,2008-07,0,0
user,iAAPm4nCOUO3NvR6I2RnEg,"Michele",3,4.0,2013-08,0,0
user,G9NsTOubFN2EZTpY_eumZg,"Evie",13,3.8,2011-05,0,0
user,FYJaQsgPBnXGjiiX0ZMVhw,"Samm",3,3.0,2013-06,0,0
user,_-EYGUvo11gK12loEoTsGA,"Bob",2,3.0,2012-05,0,0
user,DvzG6TSSWBjTrIlLLmGMxQ,"Lindsay",2,3.0,2014-02,0,0
user,XailwEDIESY7MJq8OkMQEw,"Kendy",1,4.0,2012-10,0,0
user,VBvlRwAJXFvfJ3eEoLUGbg,"Brig",1,4.0,2012-04,0,0
user,_uUIdD-up_maGjC9euwNoA,"Cary",6,4.43,2013-08,0,0
user,UorBrO-M4MRFxFq_mO040g,"Ally",33,3.34,2008-05,7,0
user,07vpVfgjHdF7npLCuS1rzA,"Sol",1,3.0,2014-01,0,0
user,sP0FGTufVRj_Pazo41RJOA,"Alison",76,3.9,2011-07,0,1
user,7dQD6fRasfUt23a6phGegg,"Matt",6,4.0,2013-01,0,0
user,wChLiF7E7UUMTYan8jhCWw,"Kimberly",4,3.67,2009-09,0,0
user,HWCJVIsOwbs5QM9H2wlQqQ,"Keani",7,2.57,2011-02,0,0
user,nrK7fO7ALmu2eP04Fj7fWg,"Dejuan",1,3.0,2009-08,0,0
user,tlOCEZXsDMrC2eBD0CUANw,"John",32,3.0,2011-11,0,0
user,u-M4jMYKXsj-l1BYdyNpRQ,"Candy",70,4.1,2011-07,2,0
user,R-6bzN8Ah62PTG2TE1WgMQ,"Rhyan",2,3.0,2011-11,1,0
user,vqwrZhG6nE_5UWAPwGOjEQ,"Steven",4,3.5,2012-07,0,0
user,Fisq4qXhVyBTIrHIzLuKqg,"Gale",4,2.75,2014-10,0,0
user,2_7XmJbU4ZMarkFBXRjHUA,"Carlos",22,3.55,2013-09,0,0
user,ZwSe3d-QMXI5TwtJnlAAtw,"Ben",13,3.38,2007-04,4,0
user,3x1MykIUtUJjIUk-pji2WQ,"Apryl",25,4.65,2010-10,0,0
user,AYtuNit-NpP0F1bLifIfkA,"Lauren",6,3.5,2014-04,0,0
user,mYqYG5yxc8VI56JCkoNj8w,"Rachel",15,2.8,2011-07,1,0
user,G1ujxEsRF99KojxdM5-6Pg,"Drea",4,4.0,2011-05,0,0
user,-8Z8GpQAiQ0YH8_OS9o8Dg,"Jonathan",57,3.9,2011-05,0,0
user,STDt4sDRN6rRhUXdg_evFw,"Bieanca",1,1.0,2011-05,0,0
user,LC6Qmz9Pi_-d6EV-RFx5lg,"Gia",4,4.0,2014-09,0,0
user,Iw_6M0bes5bSH_E50XA92A,"Adam",1,5.0,2013-12,0,0
user,A9M8m5P_Dw5r9x940G1x_w,"Ben",547,3.84,2010-04,17,3
user,jsk3DBurx2t-_M5omGEuVA,"Emma",12,4.25,2013-09,1,0
user,67x8Tm4YAA6_TzgIjj3Y6A,"Blake",2,4.0,2013-10,0,0
user,tPM_jxK2CZvMCfoCs_XWtQ,"Cindy",1,5.0,2012-07,0,0
user,rf-FkN4ah_8CbJQ0msf6MQ,"Mardou",9,4.11,2012-02,2,0
user,vCPUVorzEWvGmOiuvm_xaQ,"Vi",2,4.5,2011-06,0,0
user,B27MiIZZtdfdiVEChGadRw,"Gena",7,4.43,2011-06,0,0
user,KBz4ARKDe9bqZLYUshoVHQ,"Carol",3,3.5,2014-04,0,0
user,3kjq3umLo1uLbKf-_Jq53Q,"Andre",1,1.0,2014-09,0,0
user,2Jsyk87GO8oD5GYFgrpKeQ,"Bunny",2,4.0,2014-09,0,0
user,qweX7CGMuX7TsZw21yOBnA,"Grace",1,4.0,2010-09,0,0
user,62dNEHYTWAxOt3uxdqKiuw,"Corey",14,4.43,2008-05,0,0
user,Q-nwYBy7i89w00B1YvTL0w,"Tina",46,3.33,2011-05,0,0
user,pFjyh-DmvUdjyQmsOf04jw,"Edgar",4,4.5,2009-02,0,0
user,49kOwIoGDkoTu1-c_5SD3Q,"Susan",1,5.0,2014-06,0,0
user,iNq0tGs3kriVxyvz4dW2tw,"Danielle",2,1.0,2011-05,0,0
user,3mw4cRcatIjm3-gZ892Cnw,"Ted",1,2.0,2012-06,0,0
user,fZhTN-33QYUqKoYWt0w1LA,"Monica",345,3.33,2007-12,5,3
user,FF-dcpX2XjHBawKobtlrOg,"Brittany",5,4.8,2010-05,0,0
user,AcVInw_N4lI_EPO5XkfX8A,"Gabriel",1,1.0,2013-01,0,0
user,FuS7xzaR6ovf6sUHjUrnEQ,"Michael",6,2.33,2012-08,1,0
user,jT9RFCRhc_HjcwIfUT-eFg,"Kathy",2,3.0,2012-05,0,0
user,5kCMV3sH0p7uw2kgPCjg_g,"P",18,4.13,2014-08,0,0
user,bAkx7EjnaCMzU6oXh1Oa_w,"K",75,3.13,2007-03,0,0
user,kCj3wuYtARCQv7QkrWwARg,"Leanna",1,1.0,2014-02,0,0
user,3uGXNCrJ2bloV1E5A3BiuA,"JanetandJason",11,4.09,2014-11,0,0
user,bumkd_eXefiCRD95Vy1BKQ,"Mallory",3,3.67,2012-10,0,0
user,elY3LxzJogkhOG8ebOsTDw,"L.A.",1,1.0,2010-09,0,0
user,P3MqnKEhGnaxCBov5hUBZw,"Angela",1,5.0,2014-09,0,0
