record_type,business_id,name,full_address,city,state,open,day,opens,closes
open-hours,Fu-go3CYzjHkKpWGSnXGYg,"Guru Nanak Gurdwara - Sikh Temple","4487 E Russell Rd Southeast Las Vegas, NV 89120",Las Vegas,NV,True,Thursday,06:30,21:30
open-hours,Fu-go3CYzjHkKpWGSnXGYg,"Guru Nanak Gurdwara - Sikh Temple","4487 E Russell Rd Southeast Las Vegas, NV 89120",Las Vegas,NV,True,Sunday,06:30,21:30
open-hours,Fu-go3CYzjHkKpWGSnXGYg,"Guru Nanak Gurdwara - Sikh Temple","4487 E Russell Rd Southeast Las Vegas, NV 89120",Las Vegas,NV,True,Saturday,06:30,21:30
open-hours,KWJiOihr3-gUqBkWsfd5hQ,"City Cabs","2 Atholl Place New Town West End Edinburgh EH3 8HP",Edinburgh,EDH,True,Monday,00:00,00:00
open-hours,KWJiOihr3-gUqBkWsfd5hQ,"City Cabs","2 Atholl Place New Town West End Edinburgh EH3 8HP",Edinburgh,EDH,True,Tuesday,00:00,00:00
open-hours,KWJiOihr3-gUqBkWsfd5hQ,"City Cabs","2 Atholl Place New Town West End Edinburgh EH3 8HP",Edinburgh,EDH,True,Friday,00:00,00:00
open-hours,KWJiOihr3-gUqBkWsfd5hQ,"City Cabs","2 Atholl Place New Town West End Edinburgh EH3 8HP",Edinburgh,EDH,True,Wednesday,00:00,00:00
open-hours,KWJiOihr3-gUqBkWsfd5hQ,"City Cabs","2 Atholl Place New Town West End Edinburgh EH3 8HP",Edinburgh,EDH,True,Thursday,00:00,00:00
open-hours,KWJiOihr3-gUqBkWsfd5hQ,"City Cabs","2 Atholl Place New Town West End Edinburgh EH3 8HP",Edinburgh,EDH,True,Sunday,00:00,00:00
open-hours,KWJiOihr3-gUqBkWsfd5hQ,"City Cabs","2 Atholl Place New Town West End Edinburgh EH3 8HP",Edinburgh,EDH,True,Saturday,00:00,00:00
open-hours,VK14sEdfXy9nsjm5ZSiigg,"Canyon Gate Cleaners","8145 W Sahara Ave Ste 520 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Monday,06:00,18:00
open-hours,VK14sEdfXy9nsjm5ZSiigg,"Canyon Gate Cleaners","8145 W Sahara Ave Ste 520 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Tuesday,06:00,18:00
open-hours,VK14sEdfXy9nsjm5ZSiigg,"Canyon Gate Cleaners","8145 W Sahara Ave Ste 520 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Friday,06:00,18:00
open-hours,VK14sEdfXy9nsjm5ZSiigg,"Canyon Gate Cleaners","8145 W Sahara Ave Ste 520 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Wednesday,06:00,18:00
open-hours,VK14sEdfXy9nsjm5ZSiigg,"Canyon Gate Cleaners","8145 W Sahara Ave Ste 520 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Thursday,06:00,18:00
open-hours,VK14sEdfXy9nsjm5ZSiigg,"Canyon Gate Cleaners","8145 W Sahara Ave Ste 520 Westside Las Vegas, NV 89117",Las Vegas,NV,True,Saturday,06:00,14:00
open-hours,obLB1u1MGHjR4awGznGAcg,"The Lily Pad","2 Warrender Park Road Marchmont Edinburgh EH9 1JQ",Edinburgh,EDH,False,Monday,09:00,18:00
open-hours,obLB1u1MGHjR4awGznGAcg,"The Lily Pad","2 Warrender Park Road Marchmont Edinburgh EH9 1JQ",Edinburgh,EDH,False,Tuesday,09:00,18:00
open-hours,obLB1u1MGHjR4awGznGAcg,"The Lily Pad","2 Warrender Park Road Marchmont Edinburgh EH9 1JQ",Edinburgh,EDH,False,Friday,09:00,18:00
open-hours,obLB1u1MGHjR4awGznGAcg,"The Lily Pad","2 Warrender Park Road Marchmont Edinburgh EH9 1JQ",Edinburgh,EDH,False,Wednesday,09:00,18:00
open-hours,obLB1u1MGHjR4awGznGAcg,"The Lily Pad","2 Warrender Park Road Marchmont Edinburgh EH9 1JQ",Edinburgh,EDH,False,Thursday,09:00,18:00
open-hours,obLB1u1MGHjR4awGznGAcg,"The Lily Pad","2 Warrender Park Road Marchmont Edinburgh EH9 1JQ",Edinburgh,EDH,False,Saturday,09:00,18:00
open-hours,rExmZxKkcO0VfOVMo-w66g,"Fiesta Filipina","3310 S Jones Blvd Ste A Westside Las Vegas, NV 89146",Las Vegas,NV,True,Monday,10:00,20:30
open-hours,rExmZxKkcO0VfOVMo-w66g,"Fiesta Filipina","3310 S Jones Blvd Ste A Westside Las Vegas, NV 89146",Las Vegas,NV,True,Tuesday,10:00,20:30
open-hours,rExmZxKkcO0VfOVMo-w66g,"Fiesta Filipina","3310 S Jones Blvd Ste A Westside Las Vegas, NV 89146",Las Vegas,NV,True,Friday,10:00,20:30
open-hours,rExmZxKkcO0VfOVMo-w66g,"Fiesta Filipina","3310 S Jones Blvd Ste A Westside Las Vegas, NV 89146",Las Vegas,NV,True,Wednesday,10:00,20:30
open-hours,rExmZxKkcO0VfOVMo-w66g,"Fiesta Filipina","3310 S Jones Blvd Ste A Westside Las Vegas, NV 89146",Las Vegas,NV,True,Thursday,10:00,20:30
open-hours,rExmZxKkcO0VfOVMo-w66g,"Fiesta Filipina","3310 S Jones Blvd Ste A Westside Las Vegas, NV 89146",Las Vegas,NV,True,Sunday,10:00,20:30
open-hours,rExmZxKkcO0VfOVMo-w66g,"Fiesta Filipina","3310 S Jones Blvd Ste A Westside Las Vegas, NV 89146",Las Vegas,NV,True,Saturday,10:00,20:30
open-hours,n0spBYxPB6Espvyko1lNuw,"Teriyaki Sushi Express","3044 Fish Hatchery Rd Fitchburg, WI 53713",Fitchburg,WI,True,Monday,10:30,22:00
open-hours,n0spBYxPB6Espvyko1lNuw,"Teriyaki Sushi Express","3044 Fish Hatchery Rd Fitchburg, WI 53713",Fitchburg,WI,True,Tuesday,10:30,22:00
open-hours,n0spBYxPB6Espvyko1lNuw,"Teriyaki Sushi Express","3044 Fish Hatchery Rd Fitchburg, WI 53713",Fitchburg,WI,True,Friday,10:30,22:00
open-hours,n0spBYxPB6Espvyko1lNuw,"Teriyaki Sushi Express","3044 Fish Hatchery Rd Fitchburg, WI 53713",Fitchburg,WI,True,Wednesday,10:30,22:00
open-hours,n0spBYxPB6Espvyko1lNuw,"Teriyaki Sushi Express","3044 Fish Hatchery Rd Fitchburg, WI 53713",Fitchburg,WI,True,Thursday,10:30,22:00
open-hours,n0spBYxPB6Espvyko1lNuw,"Teriyaki Sushi Express","3044 Fish Hatchery Rd Fitchburg, WI 53713",Fitchburg,WI,True,Sunday,11:00,22:00
open-hours,n0spBYxPB6Espvyko1lNuw,"Teriyaki Sushi Express","3044 Fish Hatchery Rd Fitchburg, WI 53713",Fitchburg,WI,True,Saturday,10:30,22:00
open-hours,cZl7-Um4HiJWFgDVmMan2Q,"Giant Eagle","320 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Monday,07:00,23:00
open-hours,cZl7-Um4HiJWFgDVmMan2Q,"Giant Eagle","320 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Tuesday,07:00,23:00
open-hours,cZl7-Um4HiJWFgDVmMan2Q,"Giant Eagle","320 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Friday,07:00,23:00
open-hours,cZl7-Um4HiJWFgDVmMan2Q,"Giant Eagle","320 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Wednesday,07:00,23:00
open-hours,cZl7-Um4HiJWFgDVmMan2Q,"Giant Eagle","320 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Thursday,07:00,23:00
open-hours,cZl7-Um4HiJWFgDVmMan2Q,"Giant Eagle","320 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Sunday,07:30,21:00
open-hours,cZl7-Um4HiJWFgDVmMan2Q,"Giant Eagle","320 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Saturday,07:00,23:00
open-hours,sB-Mo3bBzqUEfm7O1xV_KA,"Subba","700 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Monday,11:00,22:00
open-hours,sB-Mo3bBzqUEfm7O1xV_KA,"Subba","700 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Tuesday,11:00,22:00
open-hours,sB-Mo3bBzqUEfm7O1xV_KA,"Subba","700 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Friday,11:00,22:00
open-hours,sB-Mo3bBzqUEfm7O1xV_KA,"Subba","700 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Wednesday,11:00,22:00
open-hours,sB-Mo3bBzqUEfm7O1xV_KA,"Subba","700 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Thursday,11:00,22:00
open-hours,sB-Mo3bBzqUEfm7O1xV_KA,"Subba","700 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Sunday,11:00,22:00
open-hours,sB-Mo3bBzqUEfm7O1xV_KA,"Subba","700 Cedar Ave North Side Pittsburgh, PA 15212",Pittsburgh,PA,True,Saturday,11:00,22:00
open-hours,SeSmcvfWQxj3PKiizxkdQg,"Michael W Zacher, DDS","4507 N 36th St ` Phoenix, AZ 85018",Phoenix,AZ,True,Tuesday,07:00,16:00
open-hours,SeSmcvfWQxj3PKiizxkdQg,"Michael W Zacher, DDS","4507 N 36th St ` Phoenix, AZ 85018",Phoenix,AZ,True,Thursday,07:00,16:00
open-hours,SeSmcvfWQxj3PKiizxkdQg,"Michael W Zacher, DDS","4507 N 36th St ` Phoenix, AZ 85018",Phoenix,AZ,True,Wednesday,07:00,16:00
open-hours,SeSmcvfWQxj3PKiizxkdQg,"Michael W Zacher, DDS","4507 N 36th St ` Phoenix, AZ 85018",Phoenix,AZ,True,Monday,07:00,16:00
open-hours,pHrRBFkX2r4onURqyy0mHw,"McDonald's","362 King Street N Waterloo, ON N2J 2Z2",Waterloo,ON,True,Monday,00:00,00:00
open-hours,pHrRBFkX2r4onURqyy0mHw,"McDonald's","362 King Street N Waterloo, ON N2J 2Z2",Waterloo,ON,True,Tuesday,00:00,00:00
open-hours,pHrRBFkX2r4onURqyy0mHw,"McDonald's","362 King Street N Waterloo, ON N2J 2Z2",Waterloo,ON,True,Friday,00:00,00:00
open-hours,pHrRBFkX2r4onURqyy0mHw,"McDonald's","362 King Street N Waterloo, ON N2J 2Z2",Waterloo,ON,True,Wednesday,00:00,00:00
open-hours,pHrRBFkX2r4onURqyy0mHw,"McDonald's","362 King Street N Waterloo, ON N2J 2Z2",Waterloo,ON,True,Thursday,00:00,00:00
open-hours,pHrRBFkX2r4onURqyy0mHw,"McDonald's","362 King Street N Waterloo, ON N2J 2Z2",Waterloo,ON,True,Sunday,00:00,00:00
open-hours,pHrRBFkX2r4onURqyy0mHw,"McDonald's","362 King Street N Waterloo, ON N2J 2Z2",Waterloo,ON,True,Saturday,00:00,00:00
open-hours,l76Pnq6nPNXt1ZpgqnYS0w,"MedShape","8114 E Cactus Rd Ste 230 Scottsdale, AZ 85260",Scottsdale,AZ,True,Tuesday,10:00,17:00
open-hours,l76Pnq6nPNXt1ZpgqnYS0w,"MedShape","8114 E Cactus Rd Ste 230 Scottsdale, AZ 85260",Scottsdale,AZ,True,Friday,10:00,16:00
open-hours,l76Pnq6nPNXt1ZpgqnYS0w,"MedShape","8114 E Cactus Rd Ste 230 Scottsdale, AZ 85260",Scottsdale,AZ,True,Wednesday,10:00,17:00
open-hours,l76Pnq6nPNXt1ZpgqnYS0w,"MedShape","8114 E Cactus Rd Ste 230 Scottsdale, AZ 85260",Scottsdale,AZ,True,Thursday,10:00,19:00
open-hours,l76Pnq6nPNXt1ZpgqnYS0w,"MedShape","8114 E Cactus Rd Ste 230 Scottsdale, AZ 85260",Scottsdale,AZ,True,Saturday,09:00,13:00
open-hours,2lV9R06GQeu50sWLSslFmQ,"Firestone Complete Auto Care","5060 E Sahara Ave Sunrise Las Vegas, NV 89142",Las Vegas,NV,True,Monday,07:00,19:00
open-hours,2lV9R06GQeu50sWLSslFmQ,"Firestone Complete Auto Care","5060 E Sahara Ave Sunrise Las Vegas, NV 89142",Las Vegas,NV,True,Tuesday,07:00,19:00
open-hours,2lV9R06GQeu50sWLSslFmQ,"Firestone Complete Auto Care","5060 E Sahara Ave Sunrise Las Vegas, NV 89142",Las Vegas,NV,True,Friday,07:00,19:00
open-hours,2lV9R06GQeu50sWLSslFmQ,"Firestone Complete Auto Care","5060 E Sahara Ave Sunrise Las Vegas, NV 89142",Las Vegas,NV,True,Wednesday,07:00,19:00
open-hours,2lV9R06GQeu50sWLSslFmQ,"Firestone Complete Auto Care","5060 E Sahara Ave Sunrise Las Vegas, NV 89142",Las Vegas,NV,True,Thursday,07:00,19:00
open-hours,2lV9R06GQeu50sWLSslFmQ,"Firestone Complete Auto Care","5060 E Sahara Ave Sunrise Las Vegas, NV 89142",Las Vegas,NV,True,Sunday,08:00,17:00
open-hours,2lV9R06GQeu50sWLSslFmQ,"Firestone Complete Auto Care","5060 E Sahara Ave Sunrise Las Vegas, NV 89142",Las Vegas,NV,True,Saturday,07:00,18:00
open-hours,vXVWLKBaWZtcs8c4gpp2rA,"Ted Wiens Tire & Auto","4435 W Wigwam Ave Blue Diamond & Arville Southwest Las Vegas, NV 89139",Las Vegas,NV,True,Monday,07:00,17:00
open-hours,vXVWLKBaWZtcs8c4gpp2rA,"Ted Wiens Tire & Auto","4435 W Wigwam Ave Blue Diamond & Arville Southwest Las Vegas, NV 89139",Las Vegas,NV,True,Tuesday,07:00,17:00
open-hours,vXVWLKBaWZtcs8c4gpp2rA,"Ted Wiens Tire & Auto","4435 W Wigwam Ave Blue Diamond & Arville Southwest Las Vegas, NV 89139",Las Vegas,NV,True,Friday,07:00,17:00
open-hours,vXVWLKBaWZtcs8c4gpp2rA,"Ted Wiens Tire & Auto","4435 W Wigwam Ave Blue Diamond & Arville Southwest Las Vegas, NV 89139",Las Vegas,NV,True,Wednesday,07:00,17:00
open-hours,vXVWLKBaWZtcs8c4gpp2rA,"Ted Wiens Tire & Auto","4435 W Wigwam Ave Blue Diamond & Arville Southwest Las Vegas, NV 89139",Las Vegas,NV,True,Thursday,07:00,17:00
open-hours,vXVWLKBaWZtcs8c4gpp2rA,"Ted Wiens Tire & Auto","4435 W Wigwam Ave Blue Diamond & Arville Southwest Las Vegas, NV 89139",Las Vegas,NV,True,Saturday,07:00,17:00
open-hours,mwpwfnnp4V0vorwc8fL9-g,"Encore Lobby Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Monday,06:00,02:00
open-hours,mwpwfnnp4V0vorwc8fL9-g,"Encore Lobby Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Tuesday,06:00,02:00
open-hours,mwpwfnnp4V0vorwc8fL9-g,"Encore Lobby Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Friday,06:00,02:00
open-hours,mwpwfnnp4V0vorwc8fL9-g,"Encore Lobby Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Wednesday,06:00,02:00
open-hours,mwpwfnnp4V0vorwc8fL9-g,"Encore Lobby Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Thursday,06:00,02:00
open-hours,mwpwfnnp4V0vorwc8fL9-g,"Encore Lobby Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Sunday,06:00,02:00
open-hours,mwpwfnnp4V0vorwc8fL9-g,"Encore Lobby Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Saturday,06:00,02:00
open-hours,mJIjKI-ZvW9GapzG-KSGVA,"Zip-Dang","2606 Monroe St Dudgeon-Monroe Madison, WI 53711",Madison,WI,True,Sunday,12:00,17:00
open-hours,mJIjKI-ZvW9GapzG-KSGVA,"Zip-Dang","2606 Monroe St Dudgeon-Monroe Madison, WI 53711",Madison,WI,True,Friday,11:00,18:00
open-hours,mJIjKI-ZvW9GapzG-KSGVA,"Zip-Dang","2606 Monroe St Dudgeon-Monroe Madison, WI 53711",Madison,WI,True,Wednesday,11:00,18:00
open-hours,mJIjKI-ZvW9GapzG-KSGVA,"Zip-Dang","2606 Monroe St Dudgeon-Monroe Madison, WI 53711",Madison,WI,True,Thursday,11:00,18:00
open-hours,mJIjKI-ZvW9GapzG-KSGVA,"Zip-Dang","2606 Monroe St Dudgeon-Monroe Madison, WI 53711",Madison,WI,True,Saturday,12:00,17:00
open-hours,JHPMQ4opyi8nbl1BwdBEeQ,"Newby's Automotive","1201 American Pacific Ste E Henderson, NV 89074",Henderson,NV,True,Thursday,08:00,17:00
open-hours,JHPMQ4opyi8nbl1BwdBEeQ,"Newby's Automotive","1201 American Pacific Ste E Henderson, NV 89074",Henderson,NV,True,Tuesday,08:00,17:00
open-hours,JHPMQ4opyi8nbl1BwdBEeQ,"Newby's Automotive","1201 American Pacific Ste E Henderson, NV 89074",Henderson,NV,True,Friday,08:00,17:00
open-hours,JHPMQ4opyi8nbl1BwdBEeQ,"Newby's Automotive","1201 American Pacific Ste E Henderson, NV 89074",Henderson,NV,True,Wednesday,08:00,17:00
open-hours,JHPMQ4opyi8nbl1BwdBEeQ,"Newby's Automotive","1201 American Pacific Ste E Henderson, NV 89074",Henderson,NV,True,Monday,08:00,17:00
open-hours,LXvueihSmsfvlCHkrz8gLw,"China Grill","Mandalay Bay Hotel and Casino 3950 Las Vegas Blvd S The Strip Las Vegas, NV 89119",Las Vegas,NV,False,Monday,17:00,23:00
open-hours,LXvueihSmsfvlCHkrz8gLw,"China Grill","Mandalay Bay Hotel and Casino 3950 Las Vegas Blvd S The Strip Las Vegas, NV 89119",Las Vegas,NV,False,Tuesday,17:00,23:00
open-hours,LXvueihSmsfvlCHkrz8gLw,"China Grill","Mandalay Bay Hotel and Casino 3950 Las Vegas Blvd S The Strip Las Vegas, NV 89119",Las Vegas,NV,False,Friday,17:00,00:00
open-hours,LXvueihSmsfvlCHkrz8gLw,"China Grill","Mandalay Bay Hotel and Casino 3950 Las Vegas Blvd S The Strip Las Vegas, NV 89119",Las Vegas,NV,False,Wednesday,17:00,23:00
open-hours,LXvueihSmsfvlCHkrz8gLw,"China Grill","Mandalay Bay Hotel and Casino 3950 Las Vegas Blvd S The Strip Las Vegas, NV 89119",Las Vegas,NV,False,Thursday,17:00,23:00
open-hours,LXvueihSmsfvlCHkrz8gLw,"China Grill","Mandalay Bay Hotel and Casino 3950 Las Vegas Blvd S The Strip Las Vegas, NV 89119",Las Vegas,NV,False,Sunday,17:00,23:00
open-hours,LXvueihSmsfvlCHkrz8gLw,"China Grill","Mandalay Bay Hotel and Casino 3950 Las Vegas Blvd S The Strip Las Vegas, NV 89119",Las Vegas,NV,False,Saturday,17:00,00:00
open-hours,AErUVAX4z6Zi0rIMD1IFKA,"Dee Munsterman Colon Hydrotherapy LLC","430 W Warner Rd Ste 104 Tempe, AZ 85284",Tempe,AZ,True,Monday,08:00,19:00
open-hours,AErUVAX4z6Zi0rIMD1IFKA,"Dee Munsterman Colon Hydrotherapy LLC","430 W Warner Rd Ste 104 Tempe, AZ 85284",Tempe,AZ,True,Tuesday,08:00,19:00
open-hours,AErUVAX4z6Zi0rIMD1IFKA,"Dee Munsterman Colon Hydrotherapy LLC","430 W Warner Rd Ste 104 Tempe, AZ 85284",Tempe,AZ,True,Friday,08:00,19:00
open-hours,AErUVAX4z6Zi0rIMD1IFKA,"Dee Munsterman Colon Hydrotherapy LLC","430 W Warner Rd Ste 104 Tempe, AZ 85284",Tempe,AZ,True,Wednesday,08:00,19:00
open-hours,AErUVAX4z6Zi0rIMD1IFKA,"Dee Munsterman Colon Hydrotherapy LLC","430 W Warner Rd Ste 104 Tempe, AZ 85284",Tempe,AZ,True,Thursday,08:00,19:00
open-hours,AErUVAX4z6Zi0rIMD1IFKA,"Dee Munsterman Colon Hydrotherapy LLC","430 W Warner Rd Ste 104 Tempe, AZ 85284",Tempe,AZ,True,Saturday,08:00,17:00
open-hours,0Pid9Wbjfp6p4BUGPi6Qcg,"Terrasse Place D'Armes","55 Saint-Jacques Ouest 8th floor Montréal, QC H2Y 3X2",Montréal,QC,True,Monday,11:00,03:00
open-hours,0Pid9Wbjfp6p4BUGPi6Qcg,"Terrasse Place D'Armes","55 Saint-Jacques Ouest 8th floor Montréal, QC H2Y 3X2",Montréal,QC,True,Tuesday,11:00,03:00
open-hours,0Pid9Wbjfp6p4BUGPi6Qcg,"Terrasse Place D'Armes","55 Saint-Jacques Ouest 8th floor Montréal, QC H2Y 3X2",Montréal,QC,True,Friday,11:00,03:00
open-hours,0Pid9Wbjfp6p4BUGPi6Qcg,"Terrasse Place D'Armes","55 Saint-Jacques Ouest 8th floor Montréal, QC H2Y 3X2",Montréal,QC,True,Wednesday,11:00,03:00
open-hours,0Pid9Wbjfp6p4BUGPi6Qcg,"Terrasse Place D'Armes","55 Saint-Jacques Ouest 8th floor Montréal, QC H2Y 3X2",Montréal,QC,True,Thursday,11:00,03:00
open-hours,0Pid9Wbjfp6p4BUGPi6Qcg,"Terrasse Place D'Armes","55 Saint-Jacques Ouest 8th floor Montréal, QC H2Y 3X2",Montréal,QC,True,Sunday,11:00,03:00
open-hours,0Pid9Wbjfp6p4BUGPi6Qcg,"Terrasse Place D'Armes","55 Saint-Jacques Ouest 8th floor Montréal, QC H2Y 3X2",Montréal,QC,True,Saturday,11:00,03:00
open-hours,JMFXIUCtWDe5uZnR2lxghw,"Tower Suite Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Monday,06:00,00:00
open-hours,JMFXIUCtWDe5uZnR2lxghw,"Tower Suite Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Tuesday,06:00,00:00
open-hours,JMFXIUCtWDe5uZnR2lxghw,"Tower Suite Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Friday,06:00,00:00
open-hours,JMFXIUCtWDe5uZnR2lxghw,"Tower Suite Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Wednesday,06:00,00:00
open-hours,JMFXIUCtWDe5uZnR2lxghw,"Tower Suite Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Thursday,06:00,00:00
open-hours,JMFXIUCtWDe5uZnR2lxghw,"Tower Suite Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Sunday,06:00,00:00
open-hours,JMFXIUCtWDe5uZnR2lxghw,"Tower Suite Bar","3131 Las Vegas Blvd. South The Strip Las Vegas, NV 89109",Las Vegas,NV,True,Saturday,06:00,00:00
open-hours,qlgAl9biUkK1wvmJ4ggDFg,"McDonald's","10230 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Monday,05:30,23:30
open-hours,qlgAl9biUkK1wvmJ4ggDFg,"McDonald's","10230 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Tuesday,05:30,23:30
open-hours,qlgAl9biUkK1wvmJ4ggDFg,"McDonald's","10230 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Friday,05:00,00:00
open-hours,qlgAl9biUkK1wvmJ4ggDFg,"McDonald's","10230 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Wednesday,05:30,23:30
open-hours,qlgAl9biUkK1wvmJ4ggDFg,"McDonald's","10230 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Thursday,05:30,23:30
open-hours,qlgAl9biUkK1wvmJ4ggDFg,"McDonald's","10230 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Sunday,06:00,23:30
open-hours,qlgAl9biUkK1wvmJ4ggDFg,"McDonald's","10230 N 32nd St Phoenix, AZ 85028",Phoenix,AZ,True,Saturday,05:00,00:00
open-hours,zQ5rJZ9JOhEOsFYLkO7qUg,"Someone Else's Bar","3841 Willow Ave Pittsburgh, PA 15234",Pittsburgh,PA,True,Monday,16:00,22:30
open-hours,zQ5rJZ9JOhEOsFYLkO7qUg,"Someone Else's Bar","3841 Willow Ave Pittsburgh, PA 15234",Pittsburgh,PA,True,Tuesday,16:00,22:30
open-hours,zQ5rJZ9JOhEOsFYLkO7qUg,"Someone Else's Bar","3841 Willow Ave Pittsburgh, PA 15234",Pittsburgh,PA,True,Friday,16:00,00:00
open-hours,zQ5rJZ9JOhEOsFYLkO7qUg,"Someone Else's Bar","3841 Willow Ave Pittsburgh, PA 15234",Pittsburgh,PA,True,Wednesday,16:00,22:30
open-hours,zQ5rJZ9JOhEOsFYLkO7qUg,"Someone Else's Bar","3841 Willow Ave Pittsburgh, PA 15234",Pittsburgh,PA,True,Thursday,16:00,22:30
open-hours,zQ5rJZ9JOhEOsFYLkO7qUg,"Someone Else's Bar","3841 Willow Ave Pittsburgh, PA 15234",Pittsburgh,PA,True,Saturday,16:00,00:00
open-hours,-p9-E-KTtQRJM0nV9rx6pQ,"Born To Run","13811 S Val Vista Dr Gilbert, AZ 85296",Gilbert,AZ,True,Thursday,07:00,18:00
open-hours,-p9-E-KTtQRJM0nV9rx6pQ,"Born To Run","13811 S Val Vista Dr Gilbert, AZ 85296",Gilbert,AZ,True,Tuesday,07:00,18:00
open-hours,-p9-E-KTtQRJM0nV9rx6pQ,"Born To Run","13811 S Val Vista Dr Gilbert, AZ 85296",Gilbert,AZ,True,Friday,07:00,18:00
open-hours,-p9-E-KTtQRJM0nV9rx6pQ,"Born To Run","13811 S Val Vista Dr Gilbert, AZ 85296",Gilbert,AZ,True,Wednesday,07:00,18:00
open-hours,-p9-E-KTtQRJM0nV9rx6pQ,"Born To Run","13811 S Val Vista Dr Gilbert, AZ 85296",Gilbert,AZ,True,Monday,07:00,18:00
open-hours,qAORECtABjr_FsvSzy1apw,"Smashburger","21001 N  Tatum Blvd Ste 34-1140 Phoenix, AZ 85050",Phoenix,AZ,True,Monday,10:00,22:00
open-hours,qAORECtABjr_FsvSzy1apw,"Smashburger","21001 N  Tatum Blvd Ste 34-1140 Phoenix, AZ 85050",Phoenix,AZ,True,Tuesday,10:00,22:00
open-hours,qAORECtABjr_FsvSzy1apw,"Smashburger","21001 N  Tatum Blvd Ste 34-1140 Phoenix, AZ 85050",Phoenix,AZ,True,Friday,10:00,23:00
open-hours,qAORECtABjr_FsvSzy1apw,"Smashburger","21001 N  Tatum Blvd Ste 34-1140 Phoenix, AZ 85050",Phoenix,AZ,True,Wednesday,10:00,22:00
open-hours,qAORECtABjr_FsvSzy1apw,"Smashburger","21001 N  Tatum Blvd Ste 34-1140 Phoenix, AZ 85050",Phoenix,AZ,True,Thursday,10:00,22:00
open-hours,qAORECtABjr_FsvSzy1apw,"Smashburger","21001 N  Tatum Blvd Ste 34-1140 Phoenix, AZ 85050",Phoenix,AZ,True,Sunday,10:00,22:00
open-hours,qAORECtABjr_FsvSzy1apw,"Smashburger","21001 N  Tatum Blvd Ste 34-1140 Phoenix, AZ 85050",Phoenix,AZ,True,Saturday,10:00,23:00
open-hours,DPO-EDWSNXAjQSEFGpyRWw,"LA Fitness","2100 N. Dobson Road Chandler, AZ 85224",Chandler,AZ,True,Monday,04:00,00:00
open-hours,DPO-EDWSNXAjQSEFGpyRWw,"LA Fitness","2100 N. Dobson Road Chandler, AZ 85224",Chandler,AZ,True,Tuesday,04:00,00:00
open-hours,DPO-EDWSNXAjQSEFGpyRWw,"LA Fitness","2100 N. Dobson Road Chandler, AZ 85224",Chandler,AZ,True,Friday,04:00,22:00
