record_type,user_id,name,vote_type,count
user-vote,0iY9UxTYJPaGpJhbjSnLeg,Chad,funny,1
user-vote,0iY9UxTYJPaGpJhbjSnLeg,Chad,useful,8
user-vote,0iY9UxTYJPaGpJhbjSnLeg,Chad,cool,2
user-vote,QW3aQmBrW_ayl68JM_GXQw,Martin,funny,0
user-vote,QW3aQmBrW_ayl68JM_GXQw,Martin,useful,0
user-vote,QW3aQmBrW_ayl68JM_GXQw,Martin,cool,0
user-vote,W4b_GQykZJ6CQEkEThIGVg,Nichole,funny,4
user-vote,W4b_GQykZJ6CQEkEThIGVg,Nichole,useful,14
user-vote,W4b_GQykZJ6CQEkEThIGVg,Nichole,cool,2
user-vote,e3k0N2S4-F8d7R5OlrkO9g,Mario,funny,2
user-vote,e3k0N2S4-F8d7R5OlrkO9g,Mario,useful,4
user-vote,e3k0N2S4-F8d7R5OlrkO9g,Mario,cool,1
user-vote,v0TUkyuTXQeFTl-vgbLWiA,Megan,funny,0
user-vote,v0TUkyuTXQeFTl-vgbLWiA,Megan,useful,5
user-vote,v0TUkyuTXQeFTl-vgbLWiA,Megan,cool,0
user-vote,x44kUtGnOWphkVMVXklp6Q,Jen,funny,1
user-vote,x44kUtGnOWphkVMVXklp6Q,Jen,useful,6
user-vote,x44kUtGnOWphkVMVXklp6Q,Jen,cool,4
user-vote,sx9qDd5Gmx8kJ2nt5bEEiA,Mario,funny,0
user-vote,sx9qDd5Gmx8kJ2nt5bEEiA,Mario,useful,0
user-vote,sx9qDd5Gmx8kJ2nt5bEEiA,Mario,cool,0
user-vote,lqW60oJICY_Fog-gS7we4w,Jesse,funny,30
user-vote,lqW60oJICY_Fog-gS7we4w,Jesse,useful,17
user-vote,lqW60oJICY_Fog-gS7we4w,Jesse,cool,6
user-vote,8gioNyAamp3FeLO8cRnbGg,Guangyi,funny,0
user-vote,8gioNyAamp3FeLO8cRnbGg,Guangyi,useful,4
user-vote,8gioNyAamp3FeLO8cRnbGg,Guangyi,cool,2
user-vote,CB4MADGo7h_n-GTPU6yzug,Danielle,funny,0
user-vote,CB4MADGo7h_n-GTPU6yzug,Danielle,useful,0
user-vote,CB4MADGo7h_n-GTPU6yzug,Danielle,cool,0
user-vote,3qw0MsvGb69dKI2nL8tGxQ,Thomas,funny,0
user-vote,3qw0MsvGb69dKI2nL8tGxQ,Thomas,useful,1
user-vote,3qw0MsvGb69dKI2nL8tGxQ,Thomas,cool,0
user-vote,5PsM0lVocWG7ElIdo1eX-Q,Martin,funny,0
user-vote,5PsM0lVocWG7ElIdo1eX-Q,Martin,useful,15
user-vote,5PsM0lVocWG7ElIdo1eX-Q,Martin,cool,0
user-vote,3hOvf2OGhjSAojDLrd0DTw,Julie,funny,0
user-vote,3hOvf2OGhjSAojDLrd0DTw,Julie,useful,1
user-vote,3hOvf2OGhjSAojDLrd0DTw,Julie,cool,0
user-vote,GOf4cFVJJx4u-KFgNICzLg,Pamela,funny,17
user-vote,GOf4cFVJJx4u-KFgNICzLg,Pamela,useful,21
user-vote,GOf4cFVJJx4u-KFgNICzLg,Pamela,cool,13
user-vote,5xgbgDStc3vaGLL98mLrTQ,Leissy,funny,1
user-vote,5xgbgDStc3vaGLL98mLrTQ,Leissy,useful,11
user-vote,5xgbgDStc3vaGLL98mLrTQ,Leissy,cool,4
user-vote,FgS5faPb8Y3rrmbiPOkLGg,Jen,funny,0
user-vote,FgS5faPb8Y3rrmbiPOkLGg,Jen,useful,1
user-vote,FgS5faPb8Y3rrmbiPOkLGg,Jen,cool,0
user-vote,KD5LmEG80-l38wTFxOsaeQ,Katina,funny,0
user-vote,KD5LmEG80-l38wTFxOsaeQ,Katina,useful,0
user-vote,KD5LmEG80-l38wTFxOsaeQ,Katina,cool,0
user-vote,J3zycHsO1_q8iAXS057GyQ,John,funny,0
user-vote,J3zycHsO1_q8iAXS057GyQ,John,useful,1
user-vote,J3zycHsO1_q8iAXS057GyQ,John,cool,1
user-vote,1mbpvHSDQ-a2nXP22a18PQ,Andy,funny,0
user-vote,1mbpvHSDQ-a2nXP22a18PQ,Andy,useful,3
user-vote,1mbpvHSDQ-a2nXP22a18PQ,Andy,cool,1
user-vote,I_QDYrAp5hfqvWs6vyqu5w,Soukaina,funny,1
user-vote,I_QDYrAp5hfqvWs6vyqu5w,Soukaina,useful,2
user-vote,I_QDYrAp5hfqvWs6vyqu5w,Soukaina,cool,2
user-vote,Q6wwHCb-SawZ54xPa1NwSQ,Melanie,funny,79
user-vote,Q6wwHCb-SawZ54xPa1NwSQ,Melanie,useful,160
user-vote,Q6wwHCb-SawZ54xPa1NwSQ,Melanie,cool,156
user-vote,bULh3M7XuBHhAxohP0GASg,Allie,funny,0
user-vote,bULh3M7XuBHhAxohP0GASg,Allie,useful,0
user-vote,bULh3M7XuBHhAxohP0GASg,Allie,cool,0
user-vote,bJ753fktRsGCd0ETJ1jCwA,Robert,funny,8
user-vote,bJ753fktRsGCd0ETJ1jCwA,Robert,useful,20
user-vote,bJ753fktRsGCd0ETJ1jCwA,Robert,cool,8
user-vote,s0j6rIKlwwIo2F1C2OnGYg,Erwin,funny,1
user-vote,s0j6rIKlwwIo2F1C2OnGYg,Erwin,useful,4
user-vote,s0j6rIKlwwIo2F1C2OnGYg,Erwin,cool,4
user-vote,xMDtxvUftyht5w9pbhV9Wg,Mr.,funny,1
user-vote,xMDtxvUftyht5w9pbhV9Wg,Mr.,useful,0
user-vote,xMDtxvUftyht5w9pbhV9Wg,Mr.,cool,1
user-vote,-cHyFolH5Ab84ay2gticIA,Courtney,funny,0
user-vote,-cHyFolH5Ab84ay2gticIA,Courtney,useful,3
user-vote,-cHyFolH5Ab84ay2gticIA,Courtney,cool,0
user-vote,aUUyA0TpmiAVm9qbd2vEsA,Emily,funny,0
user-vote,aUUyA0TpmiAVm9qbd2vEsA,Emily,useful,0
user-vote,aUUyA0TpmiAVm9qbd2vEsA,Emily,cool,0
user-vote,XHUJloMplJg_w94o6eGx1Q,Marisa,funny,3
user-vote,XHUJloMplJg_w94o6eGx1Q,Marisa,useful,5
user-vote,XHUJloMplJg_w94o6eGx1Q,Marisa,cool,5
user-vote,IzQw260NG9RYAdLFk0j7mw,Dee,funny,4
user-vote,IzQw260NG9RYAdLFk0j7mw,Dee,useful,22
user-vote,IzQw260NG9RYAdLFk0j7mw,Dee,cool,0
user-vote,4bx7GiyAmDLfnN8fJ1bvUQ,David,funny,7
user-vote,4bx7GiyAmDLfnN8fJ1bvUQ,David,useful,6
user-vote,4bx7GiyAmDLfnN8fJ1bvUQ,David,cool,5
user-vote,K_HGZzXmQfcf3AfoaT0L0g,Kevin,funny,5
user-vote,K_HGZzXmQfcf3AfoaT0L0g,Kevin,useful,24
user-vote,K_HGZzXmQfcf3AfoaT0L0g,Kevin,cool,1
user-vote,_borupcwfAPg6Ux1S8sv9Q,Jennifer,funny,0
user-vote,_borupcwfAPg6Ux1S8sv9Q,Jennifer,useful,1
user-vote,_borupcwfAPg6Ux1S8sv9Q,Jennifer,cool,0
user-vote,xX8c7WQlMUcqIBytEVZ4jQ,Alie,funny,0
user-vote,xX8c7WQlMUcqIBytEVZ4jQ,Alie,useful,0
user-vote,xX8c7WQlMUcqIBytEVZ4jQ,Alie,cool,0
user-vote,lAjH4Nr-HeQXKtM5UdZFsA,Brianna,funny,0
user-vote,lAjH4Nr-HeQXKtM5UdZFsA,Brianna,useful,0
user-vote,lAjH4Nr-HeQXKtM5UdZFsA,Brianna,cool,0
user-vote,-do_kKxTmp8Q0uzMehryxg,Caitlin,funny,0
user-vote,-do_kKxTmp8Q0uzMehryxg,Caitlin,useful,1
user-vote,-do_kKxTmp8Q0uzMehryxg,Caitlin,cool,1
user-vote,aoPwLIPKgmar7ZtI9128fA,Scott,funny,1
user-vote,aoPwLIPKgmar7ZtI9128fA,Scott,useful,1
user-vote,aoPwLIPKgmar7ZtI9128fA,Scott,cool,0
user-vote,EATZ797fLDJ9crUNBnS-xw,Pam,funny,0
user-vote,EATZ797fLDJ9crUNBnS-xw,Pam,useful,7
user-vote,EATZ797fLDJ9crUNBnS-xw,Pam,cool,0
user-vote,oabORmz2NxzaLktLKLwtnw,Andy,funny,1
user-vote,oabORmz2NxzaLktLKLwtnw,Andy,useful,11
user-vote,oabORmz2NxzaLktLKLwtnw,Andy,cool,0
user-vote,JULCCorJrZQVSLdfUyxl2w,Ryan,funny,59
user-vote,JULCCorJrZQVSLdfUyxl2w,Ryan,useful,114
user-vote,JULCCorJrZQVSLdfUyxl2w,Ryan,cool,45
user-vote,nDmaSw8PSOInvpok0196KQ,Mai,funny,6
user-vote,nDmaSw8PSOInvpok0196KQ,Mai,useful,34
user-vote,nDmaSw8PSOInvpok0196KQ,Mai,cool,5
user-vote,gP2ECkc7Xwjz6Y1LQN3VUA,Misheal,funny,1
user-vote,gP2ECkc7Xwjz6Y1LQN3VUA,Misheal,useful,2
user-vote,gP2ECkc7Xwjz6Y1LQN3VUA,Misheal,cool,1
user-vote,KvdgoTBM-xGx8zlfMX1JJQ,Barbara,funny,0
user-vote,KvdgoTBM-xGx8zlfMX1JJQ,Barbara,useful,6
user-vote,KvdgoTBM-xGx8zlfMX1JJQ,Barbara,cool,0
user-vote,myJR78Idcvmg4MJJNvYgfw,Kenneth,funny,0
user-vote,myJR78Idcvmg4MJJNvYgfw,Kenneth,useful,0
user-vote,myJR78Idcvmg4MJJNvYgfw,Kenneth,cool,0
user-vote,g5jkNCDFYMgof9O6i6B4Vg,Bob,funny,1
user-vote,g5jkNCDFYMgof9O6i6B4Vg,Bob,useful,5
user-vote,g5jkNCDFYMgof9O6i6B4Vg,Bob,cool,1
user-vote,iMt4oJl5YJ-0S5hFA8myIQ,Jason,funny,40
user-vote,iMt4oJl5YJ-0S5hFA8myIQ,Jason,useful,79
user-vote,iMt4oJl5YJ-0S5hFA8myIQ,Jason,cool,13
user-vote,23CyApxl4HnYsFo0YSUD9Q,Brian,funny,3
user-vote,23CyApxl4HnYsFo0YSUD9Q,Brian,useful,25
user-vote,23CyApxl4HnYsFo0YSUD9Q,Brian,cool,3
user-vote,XB2FSq_UKhu0VtBhSBI7-g,Tammy,funny,4
user-vote,XB2FSq_UKhu0VtBhSBI7-g,Tammy,useful,1
user-vote,XB2FSq_UKhu0VtBhSBI7-g,Tammy,cool,0
user-vote,_FMd5Eq-M7jJHKAB2IYBBg,Phelicia,funny,0
user-vote,_FMd5Eq-M7jJHKAB2IYBBg,Phelicia,useful,0
user-vote,_FMd5Eq-M7jJHKAB2IYBBg,Phelicia,cool,0
user-vote,o49YUqIvRut5hrNemYO3xw,Don,funny,5
user-vote,o49YUqIvRut5hrNemYO3xw,Don,useful,3
user-vote,o49YUqIvRut5hrNemYO3xw,Don,cool,2
user-vote,I4Nl_mK-UgDsOAwq8Mklzg,Tom,funny,0
user-vote,I4Nl_mK-UgDsOAwq8Mklzg,Tom,useful,3
user-vote,I4Nl_mK-UgDsOAwq8Mklzg,Tom,cool,1
user-vote,COUltYxZLZ0W3fqsY7ADKw,King,funny,3
user-vote,COUltYxZLZ0W3fqsY7ADKw,King,useful,14
user-vote,COUltYxZLZ0W3fqsY7ADKw,King,cool,3
user-vote,P-S20iXE-Es1DrfMBpEQeQ,Marshall,funny,0
user-vote,P-S20iXE-Es1DrfMBpEQeQ,Marshall,useful,0
user-vote,P-S20iXE-Es1DrfMBpEQeQ,Marshall,cool,0
user-vote,tIlTcNsxIPLKYWyFlDcYBQ,Ray,funny,0
user-vote,tIlTcNsxIPLKYWyFlDcYBQ,Ray,useful,1
user-vote,tIlTcNsxIPLKYWyFlDcYBQ,Ray,cool,0
user-vote,B286iwiwnm712ZyBSeTgyg,Marisa,funny,28
user-vote,B286iwiwnm712ZyBSeTgyg,Marisa,useful,89
user-vote,B286iwiwnm712ZyBSeTgyg,Marisa,cool,25
user-vote,gBiyLhEq1jE3latA8ILzlA,Janet,funny,1
user-vote,gBiyLhEq1jE3latA8ILzlA,Janet,useful,10
user-vote,gBiyLhEq1jE3latA8ILzlA,Janet,cool,2
user-vote,AIn6EWXSm7z-amdKUfV93w,Ashley,funny,1
user-vote,AIn6EWXSm7z-amdKUfV93w,Ashley,useful,5
user-vote,AIn6EWXSm7z-amdKUfV93w,Ashley,cool,1
user-vote,y9PoIPqsKwYM_TfPhjRjXA,Frank,funny,0
user-vote,y9PoIPqsKwYM_TfPhjRjXA,Frank,useful,0
user-vote,y9PoIPqsKwYM_TfPhjRjXA,Frank,cool,0
user-vote,HbR6_HVVHJpJOhvAaxNh8Q,Milinh,funny,89
user-vote,HbR6_HVVHJpJOhvAaxNh8Q,Milinh,useful,195
user-vote,HbR6_HVVHJpJOhvAaxNh8Q,Milinh,cool,95
user-vote,yN9baSRdw6_K8-4mKfq1-w,Katie,funny,5
user-vote,yN9baSRdw6_K8-4mKfq1-w,Katie,useful,17
user-vote,yN9baSRdw6_K8-4mKfq1-w,Katie,cool,5
user-vote,FvdGeOU_1FWKTFFFywabvg,Tiffany,funny,0
user-vote,FvdGeOU_1FWKTFFFywabvg,Tiffany,useful,1
user-vote,FvdGeOU_1FWKTFFFywabvg,Tiffany,cool,0
user-vote,dbsU_i2wiSnLEpw87aREWQ,J,funny,2
user-vote,dbsU_i2wiSnLEpw87aREWQ,J,useful,5
user-vote,dbsU_i2wiSnLEpw87aREWQ,J,cool,1
user-vote,QpFr89VV5xN3-jD7MMVVOg,Sebastian,funny,0
user-vote,QpFr89VV5xN3-jD7MMVVOg,Sebastian,useful,5
user-vote,QpFr89VV5xN3-jD7MMVVOg,Sebastian,cool,3
user-vote,bbqDqOmWy6UUKjBCCumKLw,Jessica,funny,1
user-vote,bbqDqOmWy6UUKjBCCumKLw,Jessica,useful,4
user-vote,bbqDqOmWy6UUKjBCCumKLw,Jessica,cool,1
user-vote,eOxaox2jAhwMy4l6fG3edQ,Kaz,funny,19
user-vote,eOxaox2jAhwMy4l6fG3edQ,Kaz,useful,91
user-vote,eOxaox2jAhwMy4l6fG3edQ,Kaz,cool,40
user-vote,XYoEkH8inscrL1AcSnT05Q,Jerry,funny,6
user-vote,XYoEkH8inscrL1AcSnT05Q,Jerry,useful,0
user-vote,XYoEkH8inscrL1AcSnT05Q,Jerry,cool,3
user-vote,ig7KeXKZGsaXbnt0lyHVVA,Claudette,funny,0
user-vote,ig7KeXKZGsaXbnt0lyHVVA,Claudette,useful,5
user-vote,ig7KeXKZGsaXbnt0lyHVVA,Claudette,cool,3
user-vote,t34QyKBk18Te6Ei32nJyTA,Melissa,funny,31
user-vote,t34QyKBk18Te6Ei32nJyTA,Melissa,useful,83
user-vote,t34QyKBk18Te6Ei32nJyTA,Melissa,cool,48
user-vote,Xr3RYUbF9wGNqB2COhb3JQ,Sintia,funny,1
user-vote,Xr3RYUbF9wGNqB2COhb3JQ,Sintia,useful,2
user-vote,Xr3RYUbF9wGNqB2COhb3JQ,Sintia,cool,0
user-vote,G84F06awn3RqQx-NhxvTcA,Christian,funny,1
user-vote,G84F06awn3RqQx-NhxvTcA,Christian,useful,3
user-vote,G84F06awn3RqQx-NhxvTcA,Christian,cool,3
user-vote,xeRBJ0IYi4fkN-4Crb7RZQ,Cassie,funny,17
user-vote,xeRBJ0IYi4fkN-4Crb7RZQ,Cassie,useful,64
user-vote,xeRBJ0IYi4fkN-4Crb7RZQ,Cassie,cool,34
user-vote,obBgPQpAqz4-8eQzt39pmg,val,funny,0
user-vote,obBgPQpAqz4-8eQzt39pmg,val,useful,0
user-vote,obBgPQpAqz4-8eQzt39pmg,val,cool,0
user-vote,mePCgRL125UbhgGkmN9HVQ,Cecily,funny,1
user-vote,mePCgRL125UbhgGkmN9HVQ,Cecily,useful,19
user-vote,mePCgRL125UbhgGkmN9HVQ,Cecily,cool,2
user-vote,7noGDex_FMkqUfuqgVNWEw,Sam,funny,1
user-vote,7noGDex_FMkqUfuqgVNWEw,Sam,useful,14
user-vote,7noGDex_FMkqUfuqgVNWEw,Sam,cool,1
user-vote,fYSR7qqzyiJexP9lwBdMyQ,Scott,funny,0
user-vote,fYSR7qqzyiJexP9lwBdMyQ,Scott,useful,7
user-vote,fYSR7qqzyiJexP9lwBdMyQ,Scott,cool,0
user-vote,VVk5UO7cbz6-7r0TDgX_lg,Lexi,funny,0
user-vote,VVk5UO7cbz6-7r0TDgX_lg,Lexi,useful,2
user-vote,VVk5UO7cbz6-7r0TDgX_lg,Lexi,cool,0
user-vote,ybYya72V6_4IlK6Sn2V6ow,Cheri,funny,0
user-vote,ybYya72V6_4IlK6Sn2V6ow,Cheri,useful,0
user-vote,ybYya72V6_4IlK6Sn2V6ow,Cheri,cool,0
user-vote,xV6fQCtLC7OGBYw9TtYnzA,Von,funny,22
user-vote,xV6fQCtLC7OGBYw9TtYnzA,Von,useful,29
user-vote,xV6fQCtLC7OGBYw9TtYnzA,Von,cool,4
user-vote,jrdkWUxyW8GK2YKxv5eExQ,Renae,funny,0
user-vote,jrdkWUxyW8GK2YKxv5eExQ,Renae,useful,2
user-vote,jrdkWUxyW8GK2YKxv5eExQ,Renae,cool,0
user-vote,RUTHcnMJiiRnf-7OlmgFfA,Aram,funny,0
user-vote,RUTHcnMJiiRnf-7OlmgFfA,Aram,useful,0
user-vote,RUTHcnMJiiRnf-7OlmgFfA,Aram,cool,0
user-vote,sbJS9TtKWUoSKqVNHRlOuA,Jim,funny,52
user-vote,sbJS9TtKWUoSKqVNHRlOuA,Jim,useful,129
user-vote,sbJS9TtKWUoSKqVNHRlOuA,Jim,cool,19
user-vote,7D0O_7u-3DJwkMBK2WTDfw,Lauran,funny,7
user-vote,7D0O_7u-3DJwkMBK2WTDfw,Lauran,useful,21
user-vote,7D0O_7u-3DJwkMBK2WTDfw,Lauran,cool,6
user-vote,L_2Q51AIQEcKz87EPtdOYQ,Katie,funny,1
user-vote,L_2Q51AIQEcKz87EPtdOYQ,Katie,useful,2
user-vote,L_2Q51AIQEcKz87EPtdOYQ,Katie,cool,1
user-vote,2doLrMawa-NszQEUnsZQcA,Jeremy,funny,2
user-vote,2doLrMawa-NszQEUnsZQcA,Jeremy,useful,1
user-vote,2doLrMawa-NszQEUnsZQcA,Jeremy,cool,0
user-vote,LIKMScdbA4YcZFqcx_9EeA,Nichole,funny,0
user-vote,LIKMScdbA4YcZFqcx_9EeA,Nichole,useful,1
user-vote,LIKMScdbA4YcZFqcx_9EeA,Nichole,cool,0
user-vote,MAtLOf5WaVqrixqwhpzK2Q,Kerri,funny,0
user-vote,MAtLOf5WaVqrixqwhpzK2Q,Kerri,useful,3
user-vote,MAtLOf5WaVqrixqwhpzK2Q,Kerri,cool,3
user-vote,rH5Y-ECNRMUe9hQ-9BVxhw,Cierra,funny,10
user-vote,rH5Y-ECNRMUe9hQ-9BVxhw,Cierra,useful,14
user-vote,rH5Y-ECNRMUe9hQ-9BVxhw,Cierra,cool,5
user-vote,zJStN6Sksh7h3KsEgR8_RQ,Candace,funny,3
user-vote,zJStN6Sksh7h3KsEgR8_RQ,Candace,useful,12
user-vote,zJStN6Sksh7h3KsEgR8_RQ,Candace,cool,0
user-vote,UwvbSIfCcIqLE82XPxIJUA,Sherri,funny,290
user-vote,UwvbSIfCcIqLE82XPxIJUA,Sherri,useful,412
user-vote,UwvbSIfCcIqLE82XPxIJUA,Sherri,cool,328
user-vote,Uw6qcTzMS2v7yF0dqjsc_w,Joel,funny,0
user-vote,Uw6qcTzMS2v7yF0dqjsc_w,Joel,useful,0
user-vote,Uw6qcTzMS2v7yF0dqjsc_w,Joel,cool,0
user-vote,XCW_H2C9mVHEtxUlhV0RWQ,Walter,funny,4
user-vote,XCW_H2C9mVHEtxUlhV0RWQ,Walter,useful,9
user-vote,XCW_H2C9mVHEtxUlhV0RWQ,Walter,cool,2
user-vote,Ld4Q1OKwckU7mMy4fKfZrg,Rich,funny,2
user-vote,Ld4Q1OKwckU7mMy4fKfZrg,Rich,useful,2
user-vote,Ld4Q1OKwckU7mMy4fKfZrg,Rich,cool,0
user-vote,ydY3ElMtjY7a8_5X4M9sdA,Rusty,funny,11
user-vote,ydY3ElMtjY7a8_5X4M9sdA,Rusty,useful,74
user-vote,ydY3ElMtjY7a8_5X4M9sdA,Rusty,cool,12
user-vote,UPvJiZu0KgarTF9KhAe_ZA,Kelly,funny,0
user-vote,UPvJiZu0KgarTF9KhAe_ZA,Kelly,useful,0
user-vote,UPvJiZu0KgarTF9KhAe_ZA,Kelly,cool,0
user-vote,3oy4dpGQXbbW1PddC6rgDA,B,funny,2
user-vote,3oy4dpGQXbbW1PddC6rgDA,B,useful,4
user-vote,3oy4dpGQXbbW1PddC6rgDA,B,cool,1
user-vote,5ETSPeUcLXDXLBEqfy0jqA,Geoff,funny,20
user-vote,5ETSPeUcLXDXLBEqfy0jqA,Geoff,useful,74
user-vote,5ETSPeUcLXDXLBEqfy0jqA,Geoff,cool,9
user-vote,wDBPNYPTgespnB6ExVAQXA,Jessica,funny,0
user-vote,wDBPNYPTgespnB6ExVAQXA,Jessica,useful,3
user-vote,wDBPNYPTgespnB6ExVAQXA,Jessica,cool,1
user-vote,mzIWVgl4_X4DEqIWs25FfQ,Al,funny,10
user-vote,mzIWVgl4_X4DEqIWs25FfQ,Al,useful,13
user-vote,mzIWVgl4_X4DEqIWs25FfQ,Al,cool,5
user-vote,TI-zH4mIEOSZmdKl1IiNvw,Mellissa,funny,11
user-vote,TI-zH4mIEOSZmdKl1IiNvw,Mellissa,useful,112
user-vote,TI-zH4mIEOSZmdKl1IiNvw,Mellissa,cool,8
user-vote,9S7rpurEweeuswIYQUmkQA,M,funny,0
user-vote,9S7rpurEweeuswIYQUmkQA,M,useful,3
user-vote,9S7rpurEweeuswIYQUmkQA,M,cool,0
user-vote,r6aJ3SJScIJIto-xbdI_Jg,Jon,funny,1
user-vote,r6aJ3SJScIJIto-xbdI_Jg,Jon,useful,10
user-vote,r6aJ3SJScIJIto-xbdI_Jg,Jon,cool,4
user-vote,9ojn5xFiLng-2ne1xSS2fw,Paul,funny,2
user-vote,9ojn5xFiLng-2ne1xSS2fw,Paul,useful,10
user-vote,9ojn5xFiLng-2ne1xSS2fw,Paul,cool,3
user-vote,I47sJyiJ7zXA_CCSrVJZjw,Douglas,funny,7
user-vote,I47sJyiJ7zXA_CCSrVJZjw,Douglas,useful,21
user-vote,I47sJyiJ7zXA_CCSrVJZjw,Douglas,cool,8
user-vote,kElltumRMn9B-sqiDdWs9A,Dave,funny,17
user-vote,kElltumRMn9B-sqiDdWs9A,Dave,useful,82
user-vote,kElltumRMn9B-sqiDdWs9A,Dave,cool,9
user-vote,cC7Y5bMil9WvA-hy6smeZQ,Nohelani,funny,0
user-vote,cC7Y5bMil9WvA-hy6smeZQ,Nohelani,useful,2
user-vote,cC7Y5bMil9WvA-hy6smeZQ,Nohelani,cool,3
user-vote,ya-2uFc1qVl4BIhDTEmOSQ,Bethanie,funny,11
user-vote,ya-2uFc1qVl4BIhDTEmOSQ,Bethanie,useful,93
user-vote,ya-2uFc1qVl4BIhDTEmOSQ,Bethanie,cool,52
user-vote,_FLNxRVFvE9HQeqtFqW3fQ,Candice,funny,0
user-vote,_FLNxRVFvE9HQeqtFqW3fQ,Candice,useful,5
user-vote,_FLNxRVFvE9HQeqtFqW3fQ,Candice,cool,0
user-vote,VKEt7fUQvJu_ppGqQ4kUsA,Chrissie,funny,0
user-vote,VKEt7fUQvJu_ppGqQ4kUsA,Chrissie,useful,0
user-vote,VKEt7fUQvJu_ppGqQ4kUsA,Chrissie,cool,0
user-vote,rriGOEJxDhf0Wa3SKeepTQ,Missy,funny,18
user-vote,rriGOEJxDhf0Wa3SKeepTQ,Missy,useful,78
user-vote,rriGOEJxDhf0Wa3SKeepTQ,Missy,cool,20
user-vote,WUG7SjK9WtfU-3Y2Ua-XJg,Mary Beth,funny,5
user-vote,WUG7SjK9WtfU-3Y2Ua-XJg,Mary Beth,useful,5
user-vote,WUG7SjK9WtfU-3Y2Ua-XJg,Mary Beth,cool,4
user-vote,PuaF4YdET-SvUwtZpGhEfw,Amanda,funny,0
user-vote,PuaF4YdET-SvUwtZpGhEfw,Amanda,useful,9
user-vote,PuaF4YdET-SvUwtZpGhEfw,Amanda,cool,0
user-vote,Wpa3MaraN9XKgKM0_TS0Bw,Christene,funny,2
user-vote,Wpa3MaraN9XKgKM0_TS0Bw,Christene,useful,1
user-vote,Wpa3MaraN9XKgKM0_TS0Bw,Christene,cool,2
user-vote,4VSfzYdg0HA5L_0Ut9jcwQ,R b,funny,0
user-vote,4VSfzYdg0HA5L_0Ut9jcwQ,R b,useful,1
user-vote,4VSfzYdg0HA5L_0Ut9jcwQ,R b,cool,0
user-vote,mtd3PP2agKw7tn7bLV7odw,Jess,funny,4
user-vote,mtd3PP2agKw7tn7bLV7odw,Jess,useful,8
user-vote,mtd3PP2agKw7tn7bLV7odw,Jess,cool,2
user-vote,RY90KijsYB0CjdEVE5BTzw,Joel,funny,0
user-vote,RY90KijsYB0CjdEVE5BTzw,Joel,useful,7
user-vote,RY90KijsYB0CjdEVE5BTzw,Joel,cool,0
user-vote,YOdPqvgFHYSqiR8Oq_H5PQ,Judy,funny,0
user-vote,YOdPqvgFHYSqiR8Oq_H5PQ,Judy,useful,2
user-vote,YOdPqvgFHYSqiR8Oq_H5PQ,Judy,cool,2
user-vote,sNfDdw01xZ8RnLBRkpVdsw,Steve,funny,234
user-vote,sNfDdw01xZ8RnLBRkpVdsw,Steve,useful,265
user-vote,sNfDdw01xZ8RnLBRkpVdsw,Steve,cool,62
user-vote,4cPvW4TvkO8LFOELuFxcZw,Sokho,funny,0
user-vote,4cPvW4TvkO8LFOELuFxcZw,Sokho,useful,0
user-vote,4cPvW4TvkO8LFOELuFxcZw,Sokho,cool,0
user-vote,WAze9-UhkFjGunveFl6Gyg,Steve,funny,2
user-vote,WAze9-UhkFjGunveFl6Gyg,Steve,useful,3
user-vote,WAze9-UhkFjGunveFl6Gyg,Steve,cool,0
user-vote,vxRvwMKy0GOxgoZasRz4Zw,Trevor,funny,0
user-vote,vxRvwMKy0GOxgoZasRz4Zw,Trevor,useful,4
user-vote,vxRvwMKy0GOxgoZasRz4Zw,Trevor,cool,0
user-vote,Ii3Q48_n2eOHQGhNwb1unw,Matthew,funny,0
user-vote,Ii3Q48_n2eOHQGhNwb1unw,Matthew,useful,3
user-vote,Ii3Q48_n2eOHQGhNwb1unw,Matthew,cool,1
user-vote,8o_GYzc5oMA2ley9thJhbA,Priscilla,funny,0
user-vote,8o_GYzc5oMA2ley9thJhbA,Priscilla,useful,3
user-vote,8o_GYzc5oMA2ley9thJhbA,Priscilla,cool,0
user-vote,WuTd1cmkM2N0h94eGosVEw,Jason,funny,6
user-vote,WuTd1cmkM2N0h94eGosVEw,Jason,useful,20
user-vote,WuTd1cmkM2N0h94eGosVEw,Jason,cool,3
user-vote,ZResIWVERKKXtZ_jbTAfiA,Luke,funny,2
user-vote,ZResIWVERKKXtZ_jbTAfiA,Luke,useful,18
user-vote,ZResIWVERKKXtZ_jbTAfiA,Luke,cool,7
user-vote,E27OenFasTNpVM-hImbHog,Chandra,funny,0
user-vote,E27OenFasTNpVM-hImbHog,Chandra,useful,1
user-vote,E27OenFasTNpVM-hImbHog,Chandra,cool,0
user-vote,ELSvvPVA8ByPchhK_ghaDQ,Luke,funny,4
user-vote,ELSvvPVA8ByPchhK_ghaDQ,Luke,useful,20
user-vote,ELSvvPVA8ByPchhK_ghaDQ,Luke,cool,5
user-vote,zjFVLro4e0tt1S5DPSOSTQ,Melissa,funny,5
user-vote,zjFVLro4e0tt1S5DPSOSTQ,Melissa,useful,7
user-vote,zjFVLro4e0tt1S5DPSOSTQ,Melissa,cool,5
user-vote,abwFd17ndmkMOEJHoN19nA,Rian,funny,0
